date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2012-01-01 00:00:00,0.0,0.0,0.0,2.1260293,3.8
2012-01-01 01:00:00,0.0,0.0,0.0,2.2022715,3.6
2012-01-01 02:00:00,0.0,0.0,0.0,2.236068,4.1
2012-01-01 03:00:00,0.0,0.0,0.0,2.3086793,4.4
2012-01-01 04:00:00,0.0,0.0,0.0,2.2561028,4.3
2012-01-01 05:00:00,0.0,0.0,0.0,2.236068,4.6
2012-01-01 06:00:00,0.0,0.0,0.0,2.0099752,5.0
2012-01-01 07:00:00,0.0,0.0,0.0,1.9,4.2
2012-01-01 08:00:00,0.0,0.0,0.0,1.7029387,4.2
2012-01-01 09:00:00,0.0,0.0,0.0,1.6278821,3.9
2012-01-01 10:00:00,0.0,0.0,0.0,1.4560219,3.6
2012-01-01 11:00:00,0.0,0.0,0.0,1.2083046,3.1
2012-01-01 12:00:00,0.0,0.0,0.0,1.8788295,3.0
2012-01-01 13:00:00,0.0,0.0,0.0,2.0124612,3.2
2012-01-01 14:00:00,0.0,0.0,0.0,2.059126,3.5
2012-01-01 15:00:00,0.0,0.0,0.0,1.8027756,3.4
2012-01-01 16:00:00,0.0,0.0,0.0,2.2472205,3.6
2012-01-01 17:00:00,0.0,0.0,0.0,1.6970563,3.5
2012-01-01 18:00:00,0.0,0.0,0.0,1.5811388,2.9
2012-01-01 19:00:00,0.0,0.0,0.0,1.9235383,2.7
2012-01-01 20:00:00,0.0,0.0,0.0,2.1213202,3.2
2012-01-01 21:00:00,0.0,0.0,0.0,2.0615528,3.3
2012-01-01 22:00:00,0.0,0.0,0.0,2.209072,3.5
2012-01-01 23:00:00,0.0,0.0,0.0,1.9026297,3.5
2012-01-02 00:00:00,0.0,0.0,0.0,2.1,3.4
2012-01-02 01:00:00,0.0,0.0,0.0,2.5,3.6
2012-01-02 02:00:00,0.0,0.0,0.0,2.8017852,3.8
2012-01-02 03:00:00,0.0,0.0,0.0,2.9068885,4.0
2012-01-02 04:00:00,0.0,0.0,0.0,2.9017239,4.1
2012-01-02 05:00:00,0.0,0.0,0.0,3.1016126,4.4
2012-01-02 06:00:00,0.0,0.0,0.0,3.0016663,4.6
2012-01-02 07:00:00,0.0,0.0,0.0,3.1064448,5.3
2012-01-02 08:00:00,0.0,0.0,0.0,2.8,4.9
2012-01-02 09:00:00,0.0,0.0,0.0,2.7,4.7
2012-01-02 10:00:00,0.0,0.0,0.0,2.4020824,4.5
2012-01-02 11:00:00,0.0,0.0,0.0,2.4186773,4.1
2012-01-02 12:00:00,0.0,0.0,0.0,2.7294688,4.6
2012-01-02 13:00:00,0.0,0.0,0.0,3.1400635,5.1
2012-01-02 14:00:00,0.0,0.0,0.0,3.238827,5.3
2012-01-02 15:00:00,0.0,0.0,0.0,3.2557642,5.3
2012-01-02 16:00:00,0.0,0.0,0.0,3.0149627,5.1
2012-01-02 17:00:00,0.0,0.0,0.0,2.9017239,4.7
2012-01-02 18:00:00,0.0,0.0,0.0,2.8,4.3
2012-01-02 19:00:00,0.0,0.0,0.0,2.7018514,4.7
2012-01-02 20:00:00,0.0,0.0,0.0,2.6019223,4.5
2012-01-02 21:00:00,0.0,0.0,0.0,2.5179358,4.4
2012-01-02 22:00:00,0.0,0.0,0.0,2.3345234,4.2
2012-01-02 23:00:00,0.0,0.0,0.0,2.184033,3.9
2012-01-03 00:00:00,0.0,0.0,0.0,2.0615528,3.6
2012-01-03 01:00:00,0.0,0.0,0.0,2.236068,3.6
2012-01-03 02:00:00,0.0,0.0,0.0,2.3706539,3.7
2012-01-03 03:00:00,0.0,0.0,0.0,2.5553863,3.8
2012-01-03 04:00:00,0.0,0.0,0.0,2.5,3.9
2012-01-03 05:00:00,0.0,0.0,0.0,1.9849433,4.0
2012-01-03 06:00:00,0.0,0.0,0.0,2.1095023,3.6
2012-01-03 07:00:00,0.0,0.0,0.0,1.9697715,3.6
2012-01-03 08:00:00,0.0,0.0,0.0,2.0615528,3.9
2012-01-03 09:00:00,0.0,0.0,0.0,2.109502,4.0
2012-01-03 10:00:00,0.0,0.0,0.0,2.2022717,3.7
2012-01-03 11:00:00,0.0,0.0,0.0,2.1377556,3.1
2012-01-03 12:00:00,0.0,0.0,0.0,2.4351592,3.5
2012-01-03 13:00:00,0.0,0.0,0.0,2.4166093,3.7
2012-01-03 14:00:00,0.0,0.0,0.0,2.3259406,3.9
2012-01-03 15:00:00,0.0,0.0,0.0,2.4166093,4.1
2012-01-03 16:00:00,0.0,0.0,0.0,2.5495098,4.0
2012-01-03 17:00:00,0.0,0.0,0.0,2.640076,4.3
2012-01-03 18:00:00,0.0,0.0,0.0,2.8231187,4.4
2012-01-03 19:00:00,0.0,0.0,0.0,2.8231187,4.9
2012-01-03 20:00:00,0.0,0.0,0.0,2.9546573,5.1
2012-01-03 21:00:00,0.0,0.0,0.0,3.176476,5.3
2012-01-03 22:00:00,0.0,0.0,0.0,2.9681644,5.4
2012-01-03 23:00:00,0.0,0.0,0.0,3.0528674,5.4
2012-01-04 00:00:00,0.0,0.0,0.0,2.9681644,5.2
2012-01-04 01:00:00,0.0,0.0,0.0,2.7784889,5.0
2012-01-04 02:00:00,0.0,0.0,0.0,2.7784889,4.9
2012-01-04 03:00:00,0.0,0.0,0.0,2.640076,4.8
2012-01-04 04:00:00,0.0,0.0,0.0,2.6000001,4.8
2012-01-04 05:00:00,0.0,0.0,0.0,2.9154758,5.3
2012-01-04 06:00:00,0.0,0.0,0.0,3.448188,7.0
2012-01-04 07:00:00,0.0,0.0,0.0,3.720215,7.2
2012-01-04 08:00:00,0.0,0.0,0.0,3.8418746,7.4
2012-01-04 09:00:00,0.0,0.0,0.0,3.9698865,7.6
2012-01-04 10:00:00,0.0,0.0,0.0,4.2520585,7.6
2012-01-04 11:00:00,0.0,0.0,0.0,4.031129,7.7
2012-01-04 12:00:00,0.0,0.0,0.0,3.8948684,6.7
2012-01-04 13:00:00,0.0,0.0,0.0,3.8600519,6.2
2012-01-04 14:00:00,0.0,0.0,0.0,3.8832977,6.4
2012-01-04 15:00:00,0.0,0.0,0.0,3.8587563,6.6
2012-01-04 16:00:00,0.0,0.0,0.0,3.8948684,6.7
2012-01-04 17:00:00,0.0,0.0,0.0,3.7215588,6.9
2012-01-04 18:00:00,0.0,0.0,0.0,3.5510561,6.9
2012-01-04 19:00:00,0.0,0.0,0.0,3.6359317,6.5
2012-01-04 20:00:00,0.0,0.0,0.0,3.4985712,6.2
2012-01-04 21:00:00,0.0,0.0,0.0,3.4132097,6.3
2012-01-04 22:00:00,0.0,0.0,0.0,3.4409301,6.2
2012-01-04 23:00:00,0.0,0.0,0.0,3.1400635,6.1
2012-01-05 00:00:00,0.0,0.0,0.0,3.0610456,5.7
2012-01-05 01:00:00,0.0,0.0,0.0,2.7658632,5.4
2012-01-05 02:00:00,0.0,0.0,0.0,2.828427,4.9
2012-01-05 03:00:00,0.0,0.0,0.0,2.8319604,4.6
2012-01-05 04:00:00,0.0,0.0,0.0,2.6870058,4.6
2012-01-05 05:00:00,0.0,0.0,0.0,3.1144822,5.4
2012-01-05 06:00:00,0.0,0.0,0.0,3.3941126,6.2
2012-01-05 07:00:00,0.0,0.0,0.0,3.3837848,6.6
2012-01-05 08:00:00,0.0,0.0,0.0,3.354102,6.7
2012-01-05 09:00:00,0.0,0.0,0.0,3.1384711,6.7
2012-01-05 10:00:00,0.0,0.0,0.0,2.9154758,6.2
2012-01-05 11:00:00,0.0,0.0,0.0,2.0518284,4.9
2012-01-05 12:00:00,0.0,0.0,0.0,2.408319,3.9
2012-01-05 13:00:00,0.0,0.0,0.0,2.6627054,4.7
2012-01-05 14:00:00,0.0,0.0,0.0,2.7202942,4.9
2012-01-05 15:00:00,0.0,0.0,0.0,2.7658632,5.0
2012-01-05 16:00:00,0.0,0.0,0.0,2.9068882,5.2
2012-01-05 17:00:00,0.0,0.0,0.0,2.842534,5.1
2012-01-05 18:00:00,0.0,0.0,0.0,3.0413814,5.2
2012-01-05 19:00:00,0.0,0.0,0.0,3.3241541,5.5
2012-01-05 20:00:00,0.0,0.0,0.0,3.3421547,6.2
2012-01-05 21:00:00,0.0,0.0,0.0,3.3600597,6.2
2012-01-05 22:00:00,0.0,0.0,0.0,3.6235344,6.1
2012-01-05 23:00:00,0.0,0.0,0.0,3.7121422,6.4
2012-01-06 00:00:00,0.0,0.0,0.0,3.757659,6.6
2012-01-06 01:00:00,0.0,0.0,0.0,3.4885528,6.6
2012-01-06 02:00:00,0.0,0.0,0.0,3.4,6.3
2012-01-06 03:00:00,0.0,0.0,0.0,3.176476,6.2
2012-01-06 04:00:00,0.0,0.0,0.0,3.224903,6.1
2012-01-06 05:00:00,0.0,0.0,0.0,3.1400635,6.1
2012-01-06 06:00:00,0.0,0.0,0.0,3.2649655,6.1
2012-01-06 07:00:00,0.0,0.0,0.0,3.720215,6.8
2012-01-06 08:00:00,0.0,0.0,0.0,3.940812,7.3
2012-01-06 09:00:00,0.0,0.0,0.0,4.104875,7.7
2012-01-06 10:00:00,0.0,0.0,0.0,3.6891732,7.6
2012-01-06 11:00:00,0.0,0.0,0.0,3.538361,7.1
2012-01-06 12:00:00,0.0,0.0,0.0,3.6069376,6.2
2012-01-06 13:00:00,0.0,0.0,0.0,3.8209944,6.6
2012-01-06 14:00:00,0.0,0.0,0.0,3.9597979,6.9
2012-01-06 15:00:00,0.0,0.0,0.0,4.031129,7.1
2012-01-06 16:00:00,0.0,0.0,0.0,4.103657,7.2
2012-01-06 17:00:00,0.0,0.0,0.0,4.1773195,7.2
2012-01-06 18:00:00,0.0,0.0,0.0,3.9623227,6.9
2012-01-06 19:00:00,0.0,0.0,0.0,3.8209944,7.0
2012-01-06 20:00:00,0.0,0.0,0.0,3.5608988,6.7
2012-01-06 21:00:00,0.0,0.0,0.0,3.4409301,6.3
2012-01-06 22:00:00,0.0,0.0,0.0,3.5846896,6.1
2012-01-06 23:00:00,0.0,0.0,0.0,3.4885528,6.0
2012-01-07 00:00:00,0.0,0.0,0.0,3.224903,5.7
2012-01-07 01:00:00,0.0,0.0,0.0,2.9410884,5.5
2012-01-07 02:00:00,0.0,0.0,0.0,2.6907248,4.9
2012-01-07 03:00:00,0.0,0.0,0.0,2.6172504,4.7
2012-01-07 04:00:00,0.0,0.0,0.0,2.4041631,4.6
2012-01-07 05:00:00,0.0,0.0,0.0,2.5455844,4.2
2012-01-07 06:00:00,0.0,0.0,0.0,2.5612497,5.3
2012-01-07 07:00:00,0.0,0.0,0.0,2.745906,5.4
2012-01-07 08:00:00,0.0,0.0,0.0,2.8301945,5.6
2012-01-07 09:00:00,0.0,0.0,0.0,2.7784889,5.6
2012-01-07 10:00:00,0.0,0.0,0.0,2.5942245,5.4
2012-01-07 11:00:00,0.0,0.0,0.0,2.3259406,4.8
2012-01-07 12:00:00,0.0,0.0,0.0,2.3086793,3.8
2012-01-07 13:00:00,0.0,0.0,0.0,2.280351,3.7
2012-01-07 14:00:00,0.0,0.0,0.0,1.868154,3.6
2012-01-07 15:00:00,0.0,0.0,0.0,1.7720045,2.9
2012-01-07 16:00:00,0.0,0.0,0.0,2.0880613,3.3
2012-01-07 17:00:00,0.0,0.0,0.0,2.529822,3.4
2012-01-07 18:00:00,0.0,0.0,0.0,2.6000001,3.4
2012-01-07 19:00:00,0.0,0.0,0.0,2.5632012,3.2
2012-01-07 20:00:00,0.0,0.0,0.0,2.1023796,3.2
2012-01-07 21:00:00,0.0,0.0,0.0,2.118962,3.0
2012-01-07 22:00:00,0.0,0.0,0.0,2.1,3.0
2012-01-07 23:00:00,0.0,0.0,0.0,2.3194828,3.0
2012-01-08 00:00:00,0.0,0.0,0.0,2.1377556,3.1
2012-01-08 01:00:00,0.0,0.0,0.0,1.8439089,2.8
2012-01-08 02:00:00,0.0,0.0,0.0,1.7029387,2.4
2012-01-08 03:00:00,0.0,0.0,0.0,1.6124516,2.3
2012-01-08 04:00:00,0.0,0.0,0.0,1.4560219,2.3
2012-01-08 05:00:00,0.0,0.0,0.0,0.9433981,2.4
2012-01-08 06:00:00,0.0,0.0,0.0,0.8062258,2.7
2012-01-08 07:00:00,0.0,0.0,0.0,0.8062258,2.4
2012-01-08 08:00:00,0.0,0.0,0.0,0.89442724,2.6
2012-01-08 09:00:00,0.0,0.0,0.0,1.0816654,2.6
2012-01-08 10:00:00,0.0,0.0,0.0,1.0440307,2.7
2012-01-08 11:00:00,0.0,0.0,0.0,1.4422206,2.6
2012-01-08 12:00:00,0.0,0.0,0.0,1.6552945,2.6
2012-01-08 13:00:00,0.0,0.0,0.0,1.868154,2.7
2012-01-08 14:00:00,0.0,0.0,0.0,2.0099752,2.8
2012-01-08 15:00:00,0.0,0.0,0.0,2.109502,2.7
2012-01-08 16:00:00,0.0,0.0,0.0,1.7720045,2.5
2012-01-08 17:00:00,0.0,0.0,0.0,1.5231546,2.3
2012-01-08 18:00:00,0.0,0.0,0.0,1.2529964,2.1
2012-01-08 19:00:00,0.0,0.0,0.0,1.0,1.8
2012-01-08 20:00:00,0.0,0.0,0.0,1.3000001,1.9
2012-01-08 21:00:00,0.0,0.0,0.0,1.9313208,2.5
2012-01-08 22:00:00,0.0,0.0,0.0,1.8601075,2.9
2012-01-08 23:00:00,0.0,0.0,0.0,2.0880613,2.9
2012-01-09 00:00:00,0.0,0.0,0.0,1.7,2.7
2012-01-09 01:00:00,0.0,0.0,0.0,1.3000001,2.4
2012-01-09 02:00:00,0.0,0.0,0.0,0.53851646,1.8
2012-01-09 03:00:00,0.0,0.0,0.0,0.6708204,1.6
2012-01-09 04:00:00,0.0,0.0,0.0,0.6,1.8
2012-01-09 05:00:00,0.0,0.0,0.0,0.5830952,2.4
2012-01-09 06:00:00,0.0,0.0,0.0,0.5,2.5
2012-01-09 07:00:00,0.0,0.0,0.0,0.36055514,1.8
2012-01-09 08:00:00,0.0,0.0,0.0,0.28284273,1.8
2012-01-09 09:00:00,0.0,0.0,0.0,0.36055514,1.8
2012-01-09 10:00:00,0.0,0.0,0.0,0.28284273,1.5
2012-01-09 11:00:00,0.0,0.0,0.0,0.98994946,1.2
2012-01-09 12:00:00,0.0,0.0,0.0,1.6278821,1.8
2012-01-09 13:00:00,0.0,0.0,0.0,1.8357561,2.4
2012-01-09 14:00:00,0.0,0.0,0.0,2.0615528,2.7
2012-01-09 15:00:00,0.0,0.0,0.0,1.9235383,2.6
2012-01-09 16:00:00,0.0,0.0,0.0,2.0024984,2.7
2012-01-09 17:00:00,0.0,0.0,0.0,2.2022717,3.2
2012-01-09 18:00:00,0.0,0.0,0.0,2.109502,3.2
2012-01-09 19:00:00,0.0,0.0,0.0,2.0024984,3.4
2012-01-09 20:00:00,0.0,0.0,0.0,1.8027756,3.1
2012-01-09 21:00:00,0.0,0.0,0.0,1.8027756,2.9
2012-01-09 22:00:00,0.0,0.0,0.0,1.7117243,2.9
2012-01-09 23:00:00,0.0,0.0,0.0,2.1377556,3.6
2012-01-10 00:00:00,0.0,0.0,0.0,2.4515302,3.9
2012-01-10 01:00:00,0.0,0.0,0.0,2.6683328,4.1
2012-01-10 02:00:00,0.0,0.0,0.0,2.8442926,4.4
2012-01-10 03:00:00,0.0,0.0,0.0,2.9274564,4.7
2012-01-10 04:00:00,0.0,0.0,0.0,3.026549,4.8
2012-01-10 05:00:00,0.0,0.0,0.0,3.0149627,5.1
2012-01-10 06:00:00,0.0,0.0,0.0,3.0066593,5.4
2012-01-10 07:00:00,0.0,0.0,0.0,2.5019991,5.1
2012-01-10 08:00:00,0.0,0.0,0.0,2.2022717,4.3
2012-01-10 09:00:00,0.0,0.0,0.0,2.1023796,4.0
2012-01-10 10:00:00,0.0,0.0,0.0,2.1213202,3.7
2012-01-10 11:00:00,0.0,0.0,0.0,2.3345234,3.9
2012-01-10 12:00:00,0.0,0.0,0.0,2.7294688,4.5
2012-01-10 13:00:00,0.0,0.0,0.0,3.0016663,4.8
2012-01-10 14:00:00,0.0,0.0,0.0,3.0016663,4.8
2012-01-10 15:00:00,0.0,0.0,0.0,2.8071337,4.6
2012-01-10 16:00:00,0.0,0.0,0.0,2.6172504,4.2
2012-01-10 17:00:00,0.0,0.0,0.0,2.5495098,3.7
2012-01-10 18:00:00,0.0,0.0,0.0,2.5495098,3.7
2012-01-10 19:00:00,0.0,0.0,0.0,2.5495098,4.3
2012-01-10 20:00:00,0.0,0.0,0.0,2.433105,4.3
2012-01-10 21:00:00,0.0,0.0,0.0,2.5179358,4.3
2012-01-10 22:00:00,0.0,0.0,0.0,2.9068885,4.5
2012-01-10 23:00:00,0.0,0.0,0.0,2.9068885,4.5
2012-01-11 00:00:00,0.0,0.0,0.0,3.026549,4.6
2012-01-11 01:00:00,0.0,0.0,0.0,3.026549,4.4
2012-01-11 02:00:00,0.0,0.0,0.0,3.0413814,4.5
2012-01-11 03:00:00,0.0,0.0,0.0,3.0594118,4.6
2012-01-11 04:00:00,0.0,0.0,0.0,2.9832869,4.7
2012-01-11 05:00:00,0.0,0.0,0.0,3.0083218,4.7
2012-01-11 06:00:00,0.0,0.0,0.0,2.996665,4.7
2012-01-11 07:00:00,0.0,0.0,0.0,2.641969,5.1
2012-01-11 08:00:00,0.0,0.0,0.0,2.5238857,4.9
2012-01-11 09:00:00,0.0,0.0,0.0,2.2203603,4.7
2012-01-11 10:00:00,0.0,0.0,0.0,2.385372,4.2
2012-01-11 11:00:00,0.0,0.0,0.0,2.280351,3.4
2012-01-11 12:00:00,0.0,0.0,0.0,2.3430748,3.6
2012-01-11 13:00:00,0.0,0.0,0.0,2.3345237,3.7
2012-01-11 14:00:00,0.0,0.0,0.0,2.280351,3.8
2012-01-11 15:00:00,0.0,0.0,0.0,2.280351,3.7
2012-01-11 16:00:00,0.0,0.0,0.0,2.2203603,3.8
2012-01-11 17:00:00,0.0,0.0,0.0,2.5553863,3.9
2012-01-11 18:00:00,0.0,0.0,0.0,2.8178005,3.8
2012-01-11 19:00:00,0.0,0.0,0.0,2.8178005,3.7
2012-01-11 20:00:00,0.0,0.0,0.0,2.7294688,3.6
2012-01-11 21:00:00,0.0,0.0,0.0,2.641969,3.5
2012-01-11 22:00:00,0.0,0.0,0.0,2.4166093,3.5
2012-01-11 23:00:00,0.0,0.0,0.0,2.3706539,3.6
2012-01-12 00:00:00,0.0,0.0,0.0,2.34094,3.6
2012-01-12 01:00:00,0.0,0.0,0.0,2.3537204,3.6
2012-01-12 02:00:00,0.0,0.0,0.0,2.3086793,3.4
2012-01-12 03:00:00,0.0,0.0,0.0,2.2203605,3.3
2012-01-12 04:00:00,0.0,0.0,0.0,2.2472203,3.3
2012-01-12 05:00:00,0.0,0.0,0.0,1.8027756,3.6
2012-01-12 06:00:00,0.0,0.0,0.0,1.5524175,3.8
2012-01-12 07:00:00,0.0,0.0,0.0,1.3038404,3.2
2012-01-12 08:00:00,0.0,0.0,0.0,1.2,3.3
2012-01-12 09:00:00,0.0,0.0,0.0,1.3,3.1
2012-01-12 10:00:00,0.0,0.0,0.0,1.118034,2.9
2012-01-12 11:00:00,0.0,0.0,0.0,2.158703,2.8
2012-01-12 12:00:00,0.0,0.0,0.0,2.4698179,3.5
2012-01-12 13:00:00,0.0,0.0,0.0,2.0124612,3.6
2012-01-12 14:00:00,0.0,0.0,0.0,2.059126,3.5
2012-01-12 15:00:00,0.0,0.0,0.0,2.4166093,3.4
2012-01-12 16:00:00,0.0,0.0,0.0,1.6278821,3.5
2012-01-12 17:00:00,0.0,0.0,0.0,1.7117243,3.4
2012-01-12 18:00:00,0.0,0.0,0.0,1.7262677,3.0
2012-01-12 19:00:00,0.0,0.0,0.0,1.3000001,3.0
2012-01-12 20:00:00,0.0,0.0,0.0,1.3601471,2.8
2012-01-12 21:00:00,0.0,0.0,0.0,1.4866068,2.9
2012-01-12 22:00:00,0.0,0.0,0.0,1.118034,2.6
2012-01-12 23:00:00,0.0,0.0,0.0,1.2083046,2.3
2012-01-13 00:00:00,0.0,0.0,0.0,1.0198039,2.6
2012-01-13 01:00:00,0.0,0.0,0.0,1.3341664,2.6
2012-01-13 02:00:00,0.0,0.0,0.0,1.2,2.5
2012-01-13 03:00:00,0.0,0.0,0.0,1.104536,2.6
2012-01-13 04:00:00,0.0,0.0,0.0,1.0440307,2.4
2012-01-13 05:00:00,0.0,0.0,0.0,1.118034,2.8
2012-01-13 06:00:00,0.0,0.0,0.0,1.0049876,3.2
2012-01-13 07:00:00,0.0,0.0,0.0,0.89442724,3.0
2012-01-13 08:00:00,0.0,0.0,0.0,0.781025,3.0
2012-01-13 09:00:00,0.0,0.0,0.0,0.781025,2.8
2012-01-13 10:00:00,0.0,0.0,0.0,1.1401755,2.6
2012-01-13 11:00:00,0.0,0.0,0.0,1.1401755,2.5
2012-01-13 12:00:00,0.0,0.0,0.0,1.2529964,2.1
2012-01-13 13:00:00,0.0,0.0,0.0,1.264911,2.0
2012-01-13 14:00:00,0.0,0.0,0.0,1.5524175,2.4
2012-01-13 15:00:00,0.0,0.0,0.0,1.7262677,2.5
2012-01-13 16:00:00,0.0,0.0,0.0,1.5033296,2.4
2012-01-13 17:00:00,0.0,0.0,0.0,1.3152945,2.0
2012-01-13 18:00:00,0.0,0.0,0.0,1.264911,2.0
2012-01-13 19:00:00,0.0,0.0,0.0,1.6124516,2.3
2012-01-13 20:00:00,0.0,0.0,0.0,1.4035668,2.4
2012-01-13 21:00:00,0.0,0.0,0.0,1.5132746,2.1
2012-01-13 22:00:00,0.0,0.0,0.0,1.4317821,2.1
2012-01-13 23:00:00,0.0,0.0,0.0,1.104536,1.9
2012-01-14 00:00:00,0.0,0.0,0.0,0.64031243,1.6
2012-01-14 01:00:00,0.0,0.0,0.0,0.56568545,1.5
2012-01-14 02:00:00,0.0,0.0,0.0,0.9433981,2.1
2012-01-14 03:00:00,0.0,0.0,0.0,1.1401755,2.0
2012-01-14 04:00:00,0.0,0.0,0.0,0.92195445,1.8
2012-01-14 05:00:00,0.0,0.0,0.0,0.5830952,2.0
2012-01-14 06:00:00,0.0,0.0,0.0,0.6324555,2.6
2012-01-14 07:00:00,0.0,0.0,0.0,0.6324555,2.5
