date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2019-01-02 08:00:00,-13.848,79.361595,0.04348941,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 09:00:00,-13.748,78.71733,0.04521483,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 10:00:00,-13.698,78.39737,0.046082273,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 11:00:00,-13.798,79.038734,0.04435052,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 12:00:00,-14.048,82.026215,0.037261203,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 13:00:00,-14.198,83.038155,0.03473392,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 14:00:00,-14.348,83.01781,0.03434947,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 15:00:00,-14.598,83.33185,0.03302771,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 16:00:00,-15.048,83.62203,0.03126888,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 17:00:00,-15.248,83.94795,0.03014335,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 18:00:00,-15.098,82.220856,0.033802643,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 19:00:00,-14.148,82.35499,0.036280945,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 20:00:00,-14.648,84.02542,0.031523705,0.42,0.409,0.376,-2.348,-1.898,0.202
2019-01-02 21:00:00,-14.848,84.70621,0.02968663,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-02 22:00:00,-15.048,85.39434,0.02788639,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-02 23:00:00,-15.398,86.07285,0.025831014,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 00:00:00,-15.698,86.038635,0.025256678,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 01:00:00,-15.648,86.04434,0.025351599,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 02:00:00,-15.648,86.04434,0.025351599,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 03:00:00,-15.748,86.032906,0.025162056,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 04:00:00,-15.848,86.02148,0.02497372,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 05:00:00,-15.148,85.74118,0.02699992,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 06:00:00,-14.598,82.98381,0.033717036,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 07:00:00,-14.198,82.34795,0.03614667,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-03 08:00:00,-13.998,81.35181,0.03881751,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 09:00:00,-13.798,80.36982,0.04153554,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 10:00:00,-13.848,80.02737,0.042087182,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 11:00:00,-13.948,80.682915,0.04037434,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 12:00:00,-14.098,82.70621,0.035705328,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 13:00:00,-14.298,83.0246,0.03447719,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 14:00:00,-14.498,82.99744,0.033968776,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 15:00:00,-14.898,83.29167,0.03229755,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 16:00:00,-14.998,83.62861,0.0313859,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 17:00:00,-15.198,83.95442,0.03025636,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 18:00:00,-15.648,84.250694,0.02860865,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 19:00:00,-15.648,84.250694,0.02860865,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 20:00:00,-16.148,84.90278,0.026304588,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 21:00:00,-16.448,85.22667,0.025102153,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 22:00:00,-16.798,85.184326,0.024445236,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-03 23:00:00,-16.948,84.80388,0.024758264,0.42,0.408,0.376,-2.348,-1.898,0.202
2019-01-04 00:00:00,-17.198,84.77279,0.024291635,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 01:00:00,-17.398,84.38581,0.024491519,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 02:00:00,-17.398,84.38581,0.024491519,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 03:00:00,-17.948,84.31542,0.023481429,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 04:00:00,-18.548,83.512,0.023453616,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 05:00:00,-18.248,83.55233,0.024002813,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 06:00:00,-16.798,84.103,0.026228651,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 07:00:00,-15.448,81.13626,0.034837782,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 08:00:00,-14.898,79.862045,0.038923785,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 09:00:00,-14.398,79.27274,0.041748673,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 10:00:00,-14.248,79.29703,0.04221727,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 11:00:00,-14.498,81.96183,0.036036864,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 12:00:00,-15.248,83.59563,0.030804679,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 13:00:00,-15.948,84.569176,0.0273384,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 14:00:00,-16.098,85.26886,0.025774434,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 15:00:00,-16.198,84.896614,0.026205525,0.42,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 16:00:00,-15.948,84.212364,0.027970284,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 17:00:00,-15.498,84.625465,0.028278694,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 18:00:00,-15.048,84.32696,0.029923543,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 19:00:00,-15.298,85.00682,0.028039217,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 20:00:00,-15.898,84.57543,0.027441517,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 21:00:00,-16.498,84.49999,0.026226282,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 22:00:00,-16.798,84.46206,0.02563645,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-04 23:00:00,-16.848,85.17826,0.02435264,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 00:00:00,-16.848,85.17826,0.02435264,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 01:00:00,-16.648,85.5653,0.024118975,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 02:00:00,-16.548,85.577095,0.024302348,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 03:00:00,-16.848,85.54159,0.023755908,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 04:00:00,-16.548,85.577095,0.024302348,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 05:00:00,-15.448,86.067154,0.025734529,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 06:00:00,-14.498,86.53446,0.026904523,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 07:00:00,-13.048,86.69251,0.029937774,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 08:00:00,-12.298,86.06693,0.033308312,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 09:00:00,-11.548,85.4536,0.03693767,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 10:00:00,-11.248,85.14253,0.03864497,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 11:00:00,-11.298,85.830055,0.03671001,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 12:00:00,-12.048,86.799934,0.032199234,0.419,0.408,0.376,-2.398,-1.898,0.202
2019-01-05 13:00:00,-12.298,86.77319,0.031620383,0.419,0.408,0.376,-2.398,-1.898,0.15200001
2019-01-05 14:00:00,-12.598,86.38644,0.031764805,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 15:00:00,-13.148,85.970924,0.03130506,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 16:00:00,-13.648,86.27005,0.029413745,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 17:00:00,-14.248,85.84524,0.02886869,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 18:00:00,-14.848,85.06146,0.028997302,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 19:00:00,-15.198,86.095604,0.026220202,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 20:00:00,-16.148,84.90278,0.026304588,0.419,0.408,0.376,-2.348,-1.898,0.15200001
2019-01-05 21:00:00,-17.098,82.992744,0.027359784,0.419,0.408,0.376,-2.398,-1.898,0.15200001
2019-01-05 22:00:00,-17.898,80.76387,0.028918102,0.419,0.408,0.376,-2.398,-1.898,0.15200001
2019-01-05 23:00:00,-18.598,78.2339,0.030824669,0.419,0.408,0.376,-2.398,-1.898,0.15200001
2019-01-06 00:00:00,-19.048,76.46144,0.03207258,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 01:00:00,-19.148,75.77391,0.032726407,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 02:00:00,-19.198,76.77037,0.031246796,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 03:00:00,-18.898,78.18215,0.030114628,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 04:00:00,-18.598,79.26365,0.029367298,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 05:00:00,-17.398,78.778305,0.033281848,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 06:00:00,-15.798,78.708626,0.038190275,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 07:00:00,-14.798,77.55445,0.0437413,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 08:00:00,-13.498,76.81017,0.050281033,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 09:00:00,-12.848,77.2457,0.0520176,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 10:00:00,-12.648,78.247505,0.05054152,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 11:00:00,-13.298,80.11319,0.04383184,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 12:00:00,-13.998,81.012924,0.03952259,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 13:00:00,-14.248,81.314896,0.03810434,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 14:00:00,-14.248,81.65563,0.037409782,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 15:00:00,-14.198,82.00478,0.036849096,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 16:00:00,-14.098,82.70621,0.035705328,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 17:00:00,-13.798,83.43832,0.035045445,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 18:00:00,-13.498,83.82454,0.03507799,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 19:00:00,-13.598,83.81159,0.034820616,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 20:00:00,-13.348,84.54019,0.033939287,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 21:00:00,-13.298,84.54639,0.03406416,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 22:00:00,-13.198,84.908455,0.03353831,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-06 23:00:00,-13.098,84.92061,0.03378512,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 00:00:00,-12.948,84.938774,0.034158304,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 01:00:00,-12.898,84.595924,0.035077766,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 02:00:00,-12.748,84.96296,0.034661427,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 03:00:00,-12.598,84.98106,0.035043,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 04:00:00,-12.098,84.348694,0.038023233,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 05:00:00,-11.448,84.08683,0.04073246,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 06:00:00,-10.498,82.52268,0.048258364,0.419,0.407,0.376,-2.398,-1.898,0.15200001
2019-01-07 07:00:00,-9.748,82.62504,0.050912336,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 08:00:00,-8.848,81.7624,0.057358444,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 09:00:00,-8.498,83.12335,0.054552406,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 10:00:00,-8.348,83.47354,0.05404976,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 11:00:00,-8.248,83.817825,0.05333817,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 12:00:00,-8.398,86.15413,0.045108557,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 13:00:00,-8.548,87.16614,0.04132539,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 14:00:00,-8.548,87.51139,0.040213883,0.419,0.407,0.376,-2.348,-1.898,0.15200001
2019-01-07 15:00:00,-8.648,87.848114,0.038825184,0.419,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 16:00:00,-8.648,88.196075,0.037713677,0.419,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 17:00:00,-8.798,88.531425,0.036214918,0.419,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 18:00:00,-8.898,88.52217,0.03596133,0.419,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 19:00:00,-9.348,88.832726,0.03377399,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 20:00:00,-9.698,89.51125,0.03085941,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 21:00:00,-10.048,90.19855,0.02805093,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 22:00:00,-10.348,89.814415,0.028465226,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-07 23:00:00,-10.448,89.447014,0.02925855,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 00:00:00,-10.498,89.44272,0.02915442,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 01:00:00,-10.448,88.73272,0.03123857,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 02:00:00,-10.198,88.401,0.032802314,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 03:00:00,-10.248,88.3963,0.032685757,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 04:00:00,-10.048,87.71056,0.035169855,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 05:00:00,-9.348,86.04917,0.04219055,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 06:00:00,-8.598,84.10682,0.05097449,0.418,0.407,0.376,-2.2979999,-1.898,0.15200001
2019-01-08 07:00:00,-8.248,81.52249,0.060901612,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 08:00:00,-7.648,80.32673,0.06793678,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 09:00:00,-7.298,79.74697,0.071858674,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 10:00:00,-7.198,80.07774,0.07123354,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 11:00:00,-7.348,82.62096,0.06142652,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 12:00:00,-7.648,85.561005,0.049865544,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 13:00:00,-7.648,87.25791,0.044006348,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 14:00:00,-7.648,88.290375,0.040441185,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 15:00:00,-7.698,88.98031,0.037911534,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 16:00:00,-7.698,88.98031,0.037911534,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 17:00:00,-8.498,89.26037,0.034718335,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 18:00:00,-8.948,89.57492,0.03253579,0.418,0.407,0.376,-2.248,-1.898,0.15200001
2019-01-08 19:00:00,-8.248,87.88702,0.039928228,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-08 20:00:00,-8.048,88.2528,0.039330274,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-08 21:00:00,-8.248,89.28201,0.035330623,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-08 22:00:00,-8.148,89.6422,0.034410417,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-08 23:00:00,-7.998,90.007126,0.033587873,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 00:00:00,-7.998,90.36073,0.032399505,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 01:00:00,-8.148,90.34901,0.03206262,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 02:00:00,-8.698,90.3058,0.030853212,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 03:00:00,-9.448,90.60527,0.028191239,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 04:00:00,-10.348,90.174484,0.027459115,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 05:00:00,-11.048,87.96519,0.031809166,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 06:00:00,-11.398,86.167534,0.035550117,0.418,0.407,0.376,-2.198,-1.898,0.15200001
2019-01-09 07:00:00,-11.048,83.119484,0.044612736,0.418,0.407,0.376,-2.198,-1.898,0.102
2019-01-09 08:00:00,-11.048,82.11267,0.047272697,0.418,0.407,0.376,-2.198,-1.898,0.102
2019-01-09 09:00:00,-11.198,81.42577,0.048502415,0.418,0.407,0.376,-2.198,-1.898,0.102
2019-01-09 10:00:00,-11.548,81.37488,0.047290847,0.418,0.406,0.376,-2.198,-1.898,0.102
2019-01-09 11:00:00,-12.048,82.64636,0.042327553,0.418,0.406,0.376,-2.198,-1.898,0.102
2019-01-09 12:00:00,-12.598,83.59613,0.03827326,0.418,0.406,0.376,-2.198,-1.898,0.102
2019-01-09 13:00:00,-13.248,84.20409,0.034960553,0.418,0.406,0.376,-2.198,-1.898,0.102
2019-01-09 14:00:00,-13.748,84.49039,0.032954484,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 15:00:00,-14.298,84.421555,0.03164099,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 16:00:00,-14.648,84.37751,0.030829147,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 17:00:00,-14.948,84.69382,0.029466137,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 18:00:00,-15.198,84.6628,0.028921098,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 19:00:00,-15.698,85.31684,0.026561946,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 20:00:00,-15.948,85.286865,0.026067331,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 21:00:00,-16.548,85.577095,0.024302348,0.418,0.406,0.376,-2.198,-1.8479999,0.102
2019-01-09 22:00:00,-17.148,84.77902,0.02438432,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-09 23:00:00,-17.648,84.35387,0.02402778,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 00:00:00,-18.298,83.9073,0.023385145,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 01:00:00,-18.898,83.10289,0.023326166,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 02:00:00,-19.448,82.66485,0.022825979,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 03:00:00,-19.498,82.657776,0.02273713,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 04:00:00,-19.398,82.67193,0.022915132,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 05:00:00,-18.748,82.76347,0.024102136,0.418,0.406,0.376,-2.248,-1.8479999,0.102
2019-01-10 06:00:00,-17.898,81.464516,0.027865387,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 07:00:00,-16.898,80.22678,0.032347366,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 08:00:00,-16.048,79.67875,0.0356988,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 09:00:00,-15.348,79.11795,0.03888467,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 10:00:00,-15.098,78.82501,0.040255547,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 11:00:00,-15.048,78.833275,0.040406704,0.418,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 12:00:00,-15.448,82.17106,0.032927558,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 13:00:00,-15.948,82.448395,0.03109403,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 14:00:00,-16.398,83.797966,0.027644336,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 15:00:00,-16.348,84.5189,0.026525602,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 16:00:00,-16.248,84.89045,0.02610682,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 17:00:00,-16.248,84.53149,0.026726782,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 18:00:00,-16.448,84.14817,0.026933953,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 19:00:00,-17.198,84.41128,0.024868116,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 20:00:00,-17.598,84.36026,0.024119899,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 21:00:00,-17.298,84.398544,0.024679184,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 22:00:00,-17.748,84.341064,0.023844436,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-10 23:00:00,-17.598,84.36026,0.024119899,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-11 00:00:00,-17.398,84.38581,0.024491519,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-11 01:00:00,-17.298,84.398544,0.024679184,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-11 02:00:00,-17.298,84.76035,0.024107113,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
2019-01-11 03:00:00,-17.098,84.78523,0.024477363,0.417,0.406,0.376,-2.2979999,-1.8479999,0.102
