date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2023-01-04 22:00:00,0.1,0.0,0.07,7.566373,12.7
2023-01-04 23:00:00,0.1,0.1,0.0,7.517978,12.5
2023-01-05 00:00:00,0.1,0.0,0.07,7.2006946,12.3
2023-01-05 01:00:00,0.1,0.0,0.07,6.7230945,11.5
2023-01-05 02:00:00,0.1,0.0,0.07,6.2393913,10.7
2023-01-05 03:00:00,0.1,0.0,0.07,5.8872743,9.8
2023-01-05 04:00:00,0.2,0.0,0.14,5.314132,8.9
2023-01-05 05:00:00,0.2,0.0,0.14,4.8104053,7.8
2023-01-05 06:00:00,0.1,0.0,0.07,4.4777226,6.8
2023-01-05 07:00:00,0.2,0.0,0.14,4.428318,7.8
2023-01-05 08:00:00,0.2,0.0,0.14,4.401136,7.5
2023-01-05 09:00:00,0.1,0.0,0.07,4.110961,7.0
2023-01-05 10:00:00,0.1,0.0,0.07,2.996665,6.0
2023-01-05 11:00:00,0.0,0.0,0.0,2.0808651,4.5
2023-01-05 12:00:00,0.0,0.0,0.0,1.9209373,2.5
2023-01-05 13:00:00,0.0,0.0,0.0,2.0880613,2.4
2023-01-05 14:00:00,0.0,0.0,0.0,2.4186773,3.2
2023-01-05 15:00:00,0.0,0.0,0.0,2.4020824,3.6
2023-01-05 16:00:00,0.1,0.0,0.07,2.1,3.6
2023-01-05 17:00:00,0.1,0.0,0.07,1.7117243,3.3
2023-01-05 18:00:00,0.2,0.0,0.14,1.3,3.0
2023-01-05 19:00:00,0.2,0.0,0.14,1.4560219,2.7
2023-01-05 20:00:00,0.2,0.0,0.14,1.8384775,3.0
2023-01-05 21:00:00,0.2,0.0,0.14,2.3259406,3.7
2023-01-05 22:00:00,0.1,0.0,0.07,2.3086793,4.0
2023-01-05 23:00:00,0.0,0.0,0.0,2.6476402,4.3
2023-01-06 00:00:00,0.0,0.0,0.0,2.8635643,4.8
2023-01-06 01:00:00,0.0,0.0,0.0,3.238827,5.1
2023-01-06 02:00:00,0.0,0.0,0.0,3.324154,5.4
2023-01-06 03:00:00,0.0,0.0,0.0,3.238827,5.3
2023-01-06 04:00:00,0.0,0.0,0.0,3.3955853,5.1
2023-01-06 05:00:00,0.0,0.0,0.0,3.9217343,5.8
2023-01-06 06:00:00,0.1,0.0,0.07,4.3382025,6.5
2023-01-06 07:00:00,0.0,0.0,0.0,5.2924476,8.4
2023-01-06 08:00:00,0.0,0.0,0.0,4.7423625,7.6
2023-01-06 09:00:00,0.0,0.0,0.0,4.614109,7.6
2023-01-06 10:00:00,0.0,0.0,0.0,5.507268,8.2
2023-01-06 11:00:00,0.0,0.0,0.0,5.4120235,8.4
2023-01-06 12:00:00,0.0,0.0,0.0,5.0537114,7.6
2023-01-06 13:00:00,0.0,0.0,0.0,4.429447,6.9
2023-01-06 14:00:00,0.0,0.0,0.0,4.060788,6.5
2023-01-06 15:00:00,0.0,0.0,0.0,4.244997,7.1
2023-01-06 16:00:00,0.0,0.0,0.0,4.4204073,7.3
2023-01-06 17:00:00,0.1,0.0,0.07,4.5,7.6
2023-01-06 18:00:00,0.1,0.0,0.07,4.5803933,8.1
2023-01-06 19:00:00,0.1,0.0,0.07,4.7010636,8.0
2023-01-06 20:00:00,0.1,0.0,0.07,5.27731,9.0
2023-01-06 21:00:00,0.1,0.0,0.07,5.7306194,9.8
2023-01-06 22:00:00,0.1,0.0,0.07,6.0008335,10.0
2023-01-06 23:00:00,0.0,0.0,0.0,6.307139,10.6
2023-01-07 00:00:00,0.0,0.0,0.0,6.530697,11.2
2023-01-07 01:00:00,0.0,0.0,0.0,6.894201,11.8
2023-01-07 02:00:00,0.0,0.0,0.0,7.291776,12.4
2023-01-07 03:00:00,0.0,0.0,0.0,7.56439,12.5
2023-01-07 04:00:00,0.0,0.0,0.0,7.984986,12.9
2023-01-07 05:00:00,0.0,0.0,0.0,8.246211,13.5
2023-01-07 06:00:00,0.0,0.0,0.0,8.409518,14.0
2023-01-07 07:00:00,0.1,0.0,0.07,8.5,14.7
2023-01-07 08:00:00,0.1,0.0,0.07,7.826238,13.3
2023-01-07 09:00:00,0.1,0.0,0.07,7.602631,13.3
2023-01-07 10:00:00,0.1,0.0,0.07,8.188406,13.6
2023-01-07 11:00:00,0.1,0.0,0.07,7.7820306,13.0
2023-01-07 12:00:00,0.1,0.0,0.07,7.56439,12.8
2023-01-07 13:00:00,0.1,0.0,0.07,7.3539104,12.6
2023-01-07 14:00:00,0.1,0.0,0.07,7.28011,12.3
2023-01-07 15:00:00,0.0,0.0,0.0,7.17844,12.2
2023-01-07 16:00:00,0.0,0.0,0.0,6.8963757,12.0
2023-01-07 17:00:00,0.0,0.0,0.0,6.6098413,11.3
2023-01-07 18:00:00,0.0,0.0,0.0,6.3245554,10.9
2023-01-07 19:00:00,0.0,0.0,0.0,6.2641835,10.5
2023-01-07 20:00:00,0.0,0.0,0.0,6.140033,10.3
2023-01-07 21:00:00,0.0,0.0,0.0,5.6089215,9.4
2023-01-07 22:00:00,0.1,0.0,0.07,5.7218876,9.5
2023-01-07 23:00:00,0.5,0.0,0.35,5.2086463,8.8
2023-01-08 00:00:00,1.1,0.0,0.77,4.9497476,8.2
2023-01-08 01:00:00,0.7,0.0,0.48999998,5.5,9.1
2023-01-08 02:00:00,0.4,0.099999994,0.21000001,6.334824,10.6
2023-01-08 03:00:00,0.1,0.0,0.07,7.116881,11.7
2023-01-08 04:00:00,0.1,0.1,0.0,7.66942,12.7
2023-01-08 05:00:00,0.2,0.2,0.0,8.5,14.1
2023-01-08 06:00:00,0.3,0.20000002,0.07,10.10198,17.5
2023-01-08 07:00:00,0.1,0.0,0.07,10.423532,17.8
2023-01-08 08:00:00,0.1,0.0,0.07,10.230348,17.5
2023-01-08 09:00:00,0.1,0.0,0.07,10.347947,18.4
2023-01-08 10:00:00,0.1,0.0,0.07,10.0657835,18.2
2023-01-08 11:00:00,0.1,0.0,0.07,9.617692,17.0
2023-01-08 12:00:00,0.1,0.0,0.07,9.626007,15.3
2023-01-08 13:00:00,0.1,0.0,0.07,8.931965,13.7
2023-01-08 14:00:00,0.1,0.0,0.07,8.052329,13.6
2023-01-08 15:00:00,0.1,0.0,0.07,8.319857,13.6
2023-01-08 16:00:00,0.0,0.0,0.0,8.036168,13.4
2023-01-08 17:00:00,0.0,0.0,0.0,8.032434,13.5
2023-01-08 18:00:00,0.0,0.0,0.0,7.5960517,12.9
2023-01-08 19:00:00,0.0,0.0,0.0,7.209022,12.2
2023-01-08 20:00:00,0.0,0.0,0.0,7.1589108,12.1
2023-01-08 21:00:00,0.0,0.0,0.0,7.068239,12.2
2023-01-08 22:00:00,0.0,0.0,0.0,6.797794,11.8
2023-01-08 23:00:00,0.0,0.0,0.0,6.708204,11.6
2023-01-09 00:00:00,0.0,0.0,0.0,6.708204,11.1
2023-01-09 01:00:00,0.0,0.0,0.0,6.306346,10.5
2023-01-09 02:00:00,0.0,0.0,0.0,6.0415235,10.0
2023-01-09 03:00:00,0.0,0.0,0.0,5.7306194,9.5
2023-01-09 04:00:00,0.0,0.0,0.0,5.4589376,8.9
2023-01-09 05:00:00,0.0,0.0,0.0,5.235456,8.8
2023-01-09 06:00:00,0.0,0.0,0.0,4.632494,8.5
2023-01-09 07:00:00,0.0,0.0,0.0,4.494441,7.4
2023-01-09 08:00:00,0.0,0.0,0.0,4.022437,6.9
2023-01-09 09:00:00,0.0,0.0,0.0,3.7013512,6.3
2023-01-09 10:00:00,0.0,0.0,0.0,3.88973,6.2
2023-01-09 11:00:00,0.0,0.0,0.0,3.753665,5.9
2023-01-09 12:00:00,0.0,0.0,0.0,3.6055512,5.6
2023-01-09 13:00:00,0.0,0.0,0.0,3.5341196,5.5
2023-01-09 14:00:00,0.0,0.0,0.0,3.2893767,5.0
2023-01-09 15:00:00,0.0,0.0,0.0,3.0675724,4.7
2023-01-09 16:00:00,0.0,0.0,0.0,3.0364454,4.7
2023-01-09 17:00:00,0.0,0.0,0.0,3.008322,4.6
2023-01-09 18:00:00,0.0,0.0,0.0,2.8635643,4.5
2023-01-09 19:00:00,0.0,0.0,0.0,2.8635643,4.5
2023-01-09 20:00:00,0.0,0.0,0.0,2.7658634,4.4
2023-01-09 21:00:00,0.0,0.0,0.0,2.7658634,4.4
2023-01-09 22:00:00,0.0,0.0,0.0,2.4738634,4.4
2023-01-09 23:00:00,0.0,0.0,0.0,2.4738634,4.3
2023-01-10 00:00:00,0.0,0.0,0.0,2.5,4.3
2023-01-10 01:00:00,0.0,0.0,0.0,2.404163,4.2
2023-01-10 02:00:00,0.0,0.0,0.0,2.376973,4.0
2023-01-10 03:00:00,0.0,0.0,0.0,2.3537204,4.1
2023-01-10 04:00:00,0.0,0.0,0.0,2.404163,4.3
2023-01-10 05:00:00,0.0,0.0,0.0,2.570992,4.6
2023-01-10 06:00:00,0.0,0.0,0.0,2.7892652,5.0
2023-01-10 07:00:00,0.0,0.0,0.0,2.7658634,4.7
2023-01-10 08:00:00,0.0,0.0,0.0,2.8635643,5.1
2023-01-10 09:00:00,0.0,0.0,0.0,2.8635643,4.8
2023-01-10 10:00:00,0.0,0.0,0.0,2.942788,4.8
2023-01-10 11:00:00,0.0,0.0,0.0,2.9274564,4.6
2023-01-10 12:00:00,0.0,0.0,0.0,2.9274564,4.7
2023-01-10 13:00:00,0.0,0.0,0.0,2.9017239,4.6
2023-01-10 14:00:00,0.0,0.0,0.0,2.8,4.5
2023-01-10 15:00:00,0.0,0.0,0.0,2.7,4.3
2023-01-10 16:00:00,0.0,0.0,0.0,2.6172504,4.3
2023-01-10 17:00:00,0.0,0.0,0.0,2.6925821,4.5
2023-01-10 18:00:00,0.0,0.0,0.0,3.0675724,5.0
2023-01-10 19:00:00,0.0,0.0,0.0,3.4785054,5.7
2023-01-10 20:00:00,0.0,0.0,0.0,3.8078866,6.4
2023-01-10 21:00:00,0.0,0.0,0.0,4.215448,7.1
2023-01-10 22:00:00,0.1,0.0,0.07,4.701064,7.7
2023-01-10 23:00:00,0.1,0.0,0.07,4.964876,8.0
2023-01-11 00:00:00,0.1,0.0,0.07,5.021952,8.1
2023-01-11 01:00:00,0.1,0.0,0.07,4.8373547,7.8
2023-01-11 02:00:00,0.1,0.0,0.07,4.318565,7.0
2023-01-11 03:00:00,0.0,0.0,0.0,4.101219,6.4
2023-01-11 04:00:00,0.0,0.0,0.0,3.9,6.1
2023-01-11 05:00:00,0.0,0.0,0.0,3.8052595,6.1
2023-01-11 06:00:00,0.0,0.0,0.0,3.8052595,5.8
2023-01-11 07:00:00,0.0,0.0,0.0,3.4014704,5.4
2023-01-11 08:00:00,0.0,0.0,0.0,3.3,5.3
2023-01-11 09:00:00,0.0,0.0,0.0,3.2,5.2
2023-01-11 10:00:00,0.0,0.0,0.0,2.828427,4.5
2023-01-11 11:00:00,0.0,0.0,0.0,3.026549,4.7
2023-01-11 12:00:00,0.0,0.0,0.0,3.1256998,5.0
2023-01-11 13:00:00,0.0,0.0,0.0,3.1575305,5.0
2023-01-11 14:00:00,0.0,0.0,0.0,3.354102,5.4
2023-01-11 15:00:00,0.0,0.0,0.0,3.2557642,5.4
2023-01-11 16:00:00,0.0,0.0,0.0,3.420526,5.8
2023-01-11 17:00:00,0.0,0.0,0.0,3.736308,6.0
2023-01-11 18:00:00,0.0,0.0,0.0,3.8275316,6.3
2023-01-11 19:00:00,0.0,0.0,0.0,3.992493,6.5
2023-01-11 20:00:00,0.0,0.0,0.0,4.1785164,7.0
2023-01-11 21:00:00,0.0,0.0,0.0,4.5617976,7.4
2023-01-11 22:00:00,0.0,0.0,0.0,4.9739323,7.8
2023-01-11 23:00:00,0.0,0.0,0.0,5.235456,8.2
2023-01-12 00:00:00,0.0,0.0,0.0,5.5946403,8.6
2023-01-12 01:00:00,0.1,0.0,0.07,5.903389,8.9
2023-01-12 02:00:00,0.1,0.0,0.07,6.0008335,9.3
2023-01-12 03:00:00,0.1,0.0,0.07,6.053924,9.5
2023-01-12 04:00:00,0.1,0.0,0.07,6.109828,9.8
2023-01-12 05:00:00,0.0,0.0,0.0,6.2297673,10.0
2023-01-12 06:00:00,0.0,0.0,0.0,6.0083275,9.8
2023-01-12 07:00:00,0.0,0.0,0.0,5.7584724,10.2
2023-01-12 08:00:00,0.0,0.0,0.0,5.8694124,9.9
2023-01-12 09:00:00,0.0,0.0,0.0,6.6730804,11.1
2023-01-12 10:00:00,0.0,0.0,0.0,6.5,10.8
2023-01-12 11:00:00,0.0,0.0,0.0,6.574192,10.7
2023-01-12 12:00:00,0.0,0.0,0.0,6.7535176,10.9
2023-01-12 13:00:00,0.0,0.0,0.0,6.8,10.9
2023-01-12 14:00:00,0.0,0.0,0.0,6.935416,10.8
2023-01-12 15:00:00,0.0,0.0,0.0,7.071068,11.2
2023-01-12 16:00:00,0.0,0.0,0.0,7.111962,11.5
2023-01-12 17:00:00,0.0,0.0,0.0,6.88767,11.3
2023-01-12 18:00:00,0.0,0.0,0.0,6.440497,10.7
2023-01-12 19:00:00,0.0,0.0,0.0,6.2169123,10.6
2023-01-12 20:00:00,0.0,0.0,0.0,6.0926185,10.3
2023-01-12 21:00:00,0.0,0.0,0.0,6.0008335,10.2
2023-01-12 22:00:00,0.0,0.0,0.0,5.8600345,10.2
2023-01-12 23:00:00,0.1,0.0,0.07,5.9506307,10.2
2023-01-13 00:00:00,0.1,0.0,0.07,5.8694124,10.0
2023-01-13 01:00:00,0.1,0.0,0.07,5.8872743,9.7
2023-01-13 02:00:00,0.1,0.0,0.07,5.664804,9.4
2023-01-13 03:00:00,0.2,0.0,0.14,5.502726,9.1
2023-01-13 04:00:00,0.1,0.0,0.07,5.4708314,8.9
2023-01-13 05:00:00,0.1,0.0,0.07,4.846648,8.0
2023-01-13 06:00:00,0.0,0.0,0.0,4.8754487,8.4
2023-01-13 07:00:00,0.0,0.0,0.0,4.830114,8.5
2023-01-13 08:00:00,0.0,0.0,0.0,4.8764744,8.6
2023-01-13 09:00:00,0.0,0.0,0.0,4.8764744,8.5
2023-01-13 10:00:00,0.0,0.0,0.0,4.7885275,8.2
2023-01-13 11:00:00,0.0,0.0,0.0,4.7010636,7.8
2023-01-13 12:00:00,0.0,0.0,0.0,4.632494,7.6
2023-01-13 13:00:00,0.0,0.0,0.0,4.8826222,7.8
2023-01-13 14:00:00,0.0,0.0,0.0,5.1312766,8.3
2023-01-13 15:00:00,0.0,0.0,0.0,5.1971145,8.5
2023-01-13 16:00:00,0.0,0.0,0.0,5.2478566,8.4
2023-01-13 17:00:00,0.0,0.0,0.0,5.162364,8.3
2023-01-13 18:00:00,0.0,0.0,0.0,5.1312766,8.3
2023-01-13 19:00:00,0.0,0.0,0.0,5.2430906,9.0
2023-01-13 20:00:00,0.0,0.0,0.0,5.408327,9.2
2023-01-13 21:00:00,0.0,0.0,0.0,5.4378304,9.2
2023-01-13 22:00:00,0.0,0.0,0.0,5.7454333,9.4
2023-01-13 23:00:00,0.0,0.0,0.0,5.866856,9.2
2023-01-14 00:00:00,0.0,0.0,0.0,5.7306194,8.9
2023-01-14 01:00:00,0.0,0.0,0.0,5.6824293,8.8
2023-01-14 02:00:00,0.0,0.0,0.0,5.5470715,8.6
2023-01-14 03:00:00,0.0,0.0,0.0,5.420332,8.4
2023-01-14 04:00:00,0.0,0.0,0.0,5.507268,8.7
2023-01-14 05:00:00,0.0,0.0,0.0,5.6824293,9.0
2023-01-14 06:00:00,0.0,0.0,0.0,5.818075,9.0
2023-01-14 07:00:00,0.0,0.0,0.0,5.6435804,9.8
2023-01-14 08:00:00,0.0,0.0,0.0,5.5569777,9.9
2023-01-14 09:00:00,0.0,0.0,0.0,6.307139,10.9
2023-01-14 10:00:00,0.0,0.0,0.0,6.2177167,10.4
2023-01-14 11:00:00,0.0,0.0,0.0,6.177378,10.1
2023-01-14 12:00:00,0.0,0.0,0.0,6.3134775,10.2
2023-01-14 13:00:00,0.0,0.0,0.0,6.536819,10.4
2023-01-14 14:00:00,0.0,0.0,0.0,6.8,10.4
2023-01-14 15:00:00,0.0,0.0,0.0,6.844706,10.4
2023-01-14 16:00:00,0.0,0.0,0.0,6.741662,10.3
2023-01-14 17:00:00,0.0,0.0,0.0,6.293648,9.9
2023-01-14 18:00:00,0.0,0.0,0.0,5.7870545,9.2
2023-01-14 19:00:00,0.0,0.0,0.0,5.502726,9.0
2023-01-14 20:00:00,0.0,0.0,0.0,5.2201533,8.7
2023-01-14 21:00:00,0.0,0.0,0.0,5.0328918,8.3
2023-01-14 22:00:00,0.0,0.0,0.0,4.846648,8.1
2023-01-14 23:00:00,0.0,0.0,0.0,4.7759814,7.7
2023-01-15 00:00:00,0.0,0.0,0.0,4.588028,7.2
2023-01-15 01:00:00,0.0,0.0,0.0,4.3965893,6.9
2023-01-15 02:00:00,0.0,0.0,0.0,4.2059484,6.9
2023-01-15 03:00:00,0.0,0.0,0.0,4.1761227,6.7
2023-01-15 04:00:00,0.0,0.0,0.0,4.1761227,6.7
2023-01-15 05:00:00,0.0,0.0,0.0,4.1761227,6.9
2023-01-15 06:00:00,0.0,0.0,0.0,4.0521603,7.2
2023-01-15 07:00:00,0.0,0.0,0.0,3.8327537,6.7
2023-01-15 08:00:00,0.0,0.0,0.0,3.8327537,6.5
2023-01-15 09:00:00,0.0,0.0,0.0,3.8327537,6.3
2023-01-15 10:00:00,0.0,0.0,0.0,4.1231055,6.6
2023-01-15 11:00:00,0.0,0.0,0.0,3.981206,6.3
2023-01-15 12:00:00,0.0,0.0,0.0,4.002499,6.2
2023-01-15 13:00:00,0.0,0.0,0.0,4.0792155,6.3
2023-01-15 14:00:00,0.0,0.0,0.0,4.0447497,6.3
2023-01-15 15:00:00,0.0,0.0,0.0,4.0199504,5.9
2023-01-15 16:00:00,0.0,0.0,0.0,3.905125,5.7
2023-01-15 17:00:00,0.0,0.0,0.0,3.7013512,5.5
2023-01-15 18:00:00,0.0,0.0,0.0,3.5,5.2
2023-01-15 19:00:00,0.0,0.0,0.0,3.4,5.5
2023-01-15 20:00:00,0.0,0.0,0.0,3.3,5.5
2023-01-15 21:00:00,0.0,0.0,0.0,3.3,5.4
2023-01-15 22:00:00,0.0,0.0,0.0,3.4014704,5.2
2023-01-15 23:00:00,0.0,0.0,0.0,3.4014704,5.1
2023-01-16 00:00:00,0.0,0.0,0.0,3.5057096,5.2
2023-01-16 01:00:00,0.0,0.0,0.0,3.5128336,5.3
2023-01-16 02:00:00,0.0,0.0,0.0,3.535534,5.3
2023-01-16 03:00:00,0.0,0.0,0.0,3.436568,5.3
2023-01-16 04:00:00,0.0,0.0,0.0,3.4132097,5.3
2023-01-16 05:00:00,0.0,0.0,0.0,3.6,5.6
2023-01-16 06:00:00,0.0,0.0,0.0,3.8327534,5.9
2023-01-16 07:00:00,0.0,0.0,0.0,4.1593266,6.8
2023-01-16 08:00:00,0.0,0.0,0.0,4.440721,7.3
2023-01-16 09:00:00,0.0,0.0,0.0,4.539824,7.4
2023-01-16 10:00:00,0.0,0.0,0.0,4.669047,7.2
2023-01-16 11:00:00,0.0,0.0,0.0,4.554119,7.0
2023-01-16 12:00:00,0.0,0.0,0.0,4.527693,6.9
2023-01-16 13:00:00,0.0,0.0,0.0,4.5177426,6.8
2023-01-16 14:00:00,0.0,0.0,0.0,4.4011364,6.5
2023-01-16 15:00:00,0.0,0.0,0.0,4.204759,6.0
2023-01-16 16:00:00,0.0,0.0,0.0,3.9204593,5.6
2023-01-16 17:00:00,0.0,0.0,0.0,3.6496572,5.2
2023-01-16 18:00:00,0.0,0.0,0.0,3.3734255,5.1
2023-01-16 19:00:00,0.0,0.0,0.0,3.238827,5.3
2023-01-16 20:00:00,0.0,0.0,0.0,3.3376637,5.3
2023-01-16 21:00:00,0.0,0.0,0.0,3.275668,5.3
2023-01-16 22:00:00,0.0,0.0,0.0,3.1622777,5.0
2023-01-16 23:00:00,0.0,0.0,0.0,2.863564,4.3
2023-01-17 00:00:00,0.0,0.0,0.0,2.7313,3.6
2023-01-17 01:00:00,0.0,0.0,0.0,2.5632012,3.4
2023-01-17 02:00:00,0.0,0.0,0.0,2.529822,3.6
2023-01-17 03:00:00,0.0,0.0,0.0,2.5632012,3.6
2023-01-17 04:00:00,0.0,0.0,0.0,2.4698179,3.5
2023-01-17 05:00:00,0.0,0.0,0.0,2.1540658,3.2
2023-01-17 06:00:00,0.0,0.0,0.0,1.8027756,2.9
2023-01-17 07:00:00,0.0,0.0,0.0,1.5524175,2.8
2023-01-17 08:00:00,0.0,0.0,0.0,1.746425,3.0
2023-01-17 09:00:00,0.0,0.0,0.0,1.868154,3.1
2023-01-17 10:00:00,0.0,0.0,0.0,2.0124612,3.1
2023-01-17 11:00:00,0.0,0.0,0.0,2.3706539,3.5
2023-01-17 12:00:00,0.0,0.0,0.0,2.607681,3.6
2023-01-17 13:00:00,0.0,0.0,0.0,2.6400757,3.5
2023-01-17 14:00:00,0.0,0.0,0.0,2.6172504,3.4
2023-01-17 15:00:00,0.0,0.0,0.0,2.5495098,3.2
2023-01-17 16:00:00,0.0,0.0,0.0,2.3345237,3.1
2023-01-17 17:00:00,0.0,0.0,0.0,2.1633308,3.0
2023-01-17 18:00:00,0.0,0.0,0.0,2.3259406,2.9
