date,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m
2025-01-01 00:00:00,0.0,0.0,0.0,4.382921,7.1
2025-01-01 01:00:00,0.0,0.0,0.0,4.368352,7.3
2025-01-01 02:00:00,0.0,0.0,0.0,4.5024996,7.5
2025-01-01 03:00:00,0.0,0.0,0.0,4.4070964,7.6
2025-01-01 04:00:00,0.0,0.0,0.0,4.4659824,7.8
2025-01-01 05:00:00,0.0,0.0,0.0,5.0159745,9.5
2025-01-01 06:00:00,0.0,0.0,0.0,5.110039,9.5
2025-01-01 07:00:00,0.0,0.0,0.0,5.491812,9.6
2025-01-01 08:00:00,0.0,0.0,0.0,5.7271285,10.0
2025-01-01 09:00:00,0.0,0.0,0.0,6.0016665,10.2
2025-01-01 10:00:00,0.0,0.0,0.0,5.9801755,9.7
2025-01-01 11:00:00,0.0,0.0,0.0,6.324753,9.7
2025-01-01 12:00:00,0.0,0.0,0.0,6.341333,10.2
2025-01-01 13:00:00,0.0,0.0,0.0,6.477075,10.4
2025-01-01 14:00:00,0.0,0.0,0.0,6.806247,10.8
2025-01-01 15:00:00,0.0,0.0,0.0,6.9123073,10.8
2025-01-01 16:00:00,0.1,0.0,0.07,7.0123105,11.0
2025-01-01 17:00:00,0.3,0.0,0.21000001,6.9858785,11.1
2025-01-01 18:00:00,0.5,0.0,0.35,7.0092797,11.2
2025-01-01 19:00:00,0.7,0.0,0.48999998,6.9989285,12.1
2025-01-01 20:00:00,0.7,0.0,0.48999998,7.036512,12.2
2025-01-01 21:00:00,0.5,0.0,0.35,7.0657625,12.2
2025-01-01 22:00:00,0.3,0.0,0.21000001,7.202951,11.8
2025-01-01 23:00:00,0.2,0.0,0.14,6.9146585,11.3
2025-01-02 00:00:00,0.2,0.0,0.14,6.9339743,11.5
2025-01-02 01:00:00,0.1,0.0,0.07,6.8346543,11.6
2025-01-02 02:00:00,0.1,0.0,0.07,6.8963757,11.8
2025-01-02 03:00:00,0.1,0.0,0.07,7.138627,12.0
2025-01-02 04:00:00,0.0,0.0,0.0,6.952158,12.2
2025-01-02 05:00:00,0.0,0.0,0.0,6.930548,12.2
2025-01-02 06:00:00,0.0,0.0,0.0,6.816524,11.6
2025-01-02 07:00:00,0.0,0.0,0.0,6.638712,11.5
2025-01-02 08:00:00,0.0,0.0,0.0,6.752962,11.6
2025-01-02 09:00:00,0.0,0.0,0.0,7.1688557,11.6
2025-01-02 10:00:00,0.0,0.0,0.0,6.864765,11.1
2025-01-02 11:00:00,0.0,0.0,0.0,6.8600287,10.9
2025-01-02 12:00:00,0.0,0.0,0.0,6.9001813,11.2
2025-01-02 13:00:00,0.0,0.0,0.0,6.8200073,11.0
2025-01-02 14:00:00,0.0,0.0,0.0,6.5827427,11.1
2025-01-02 15:00:00,0.0,0.0,0.0,6.3737745,10.9
2025-01-02 16:00:00,0.0,0.0,0.0,6.124745,10.7
