date,temperature_2m,relative_humidity_2m,vapour_pressure_deficit,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm
2020-01-01 00:00:00,-6.148,86.06369,0.054023087,0.382,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 01:00:00,-5.548,86.12916,0.05628833,0.382,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 02:00:00,-4.998,86.520546,0.057033032,0.382,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 03:00:00,-4.298,86.594215,0.059800625,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 04:00:00,-3.698,86.986664,0.060725898,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 05:00:00,-3.148,87.042435,0.063002765,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 06:00:00,-2.698,87.08782,0.06492004,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 07:00:00,-2.098,87.47501,0.065835714,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 08:00:00,-1.948,87.16293,0.06822756,0.381,0.375,0.316,-0.29799998,0.302,2.152
2020-01-01 09:00:00,-1.698,86.21594,0.07462278,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 10:00:00,-1.298,86.90342,0.07301739,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 11:00:00,-0.698,88.91625,0.064570785,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 12:00:00,-0.098000005,90.28513,0.05912465,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 13:00:00,0.402,90.98568,0.056886315,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 14:00:00,0.652,91.003365,0.05780989,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 15:00:00,0.752,91.342445,0.05603397,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 16:00:00,0.802,91.34584,0.056214273,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 17:00:00,0.852,90.35711,0.062862635,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 18:00:00,0.902,89.70501,0.06735581,0.381,0.375,0.316,-0.24800001,0.302,2.152
2020-01-01 19:00:00,0.602,87.09388,0.082630634,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-01 20:00:00,0.45200002,87.72016,0.07777351,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-01 21:00:00,0.45200002,88.36551,0.07368648,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-01 22:00:00,0.352,89.6608,0.06501126,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-01 23:00:00,0.302,89.65676,0.06480163,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 00:00:00,0.202,89.64868,0.06438416,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 01:00:00,0.102,89.6406,0.063969076,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 02:00:00,-0.098000005,90.28513,0.05912465,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 03:00:00,-0.098000005,90.28513,0.05912465,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 04:00:00,0.0020000003,90.62448,0.057475388,0.381,0.375,0.316,-0.198,0.302,2.102
2020-01-02 05:00:00,0.15200001,89.973854,0.062136114,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 06:00:00,0.302,89.00225,0.068902016,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 07:00:00,-0.398,88.61482,0.067793846,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 08:00:00,-0.448,88.6104,0.06757361,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 09:00:00,-0.348,88.619255,0.06801462,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 10:00:00,-0.098000005,88.96797,0.0671404,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 11:00:00,0.202,88.6678,0.07048482,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 12:00:00,0.302,89.32897,0.06685519,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 13:00:00,0.302,89.98562,0.06274146,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 14:00:00,0.402,90.98568,0.056886315,0.381,0.375,0.316,-0.148,0.302,2.102
2020-01-02 15:00:00,0.552,90.99631,0.05743891,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 16:00:00,0.602,91.33223,0.055496037,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 17:00:00,0.602,91.33223,0.055496037,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 18:00:00,0.602,91.6657,0.053361,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 19:00:00,0.502,92.32984,0.048755407,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 20:00:00,0.45200002,92.66392,0.04646367,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 21:00:00,0.252,92.991,0.04375422,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 22:00:00,-0.048,92.97427,0.04291475,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-02 23:00:00,-0.348,89.60411,0.0621292,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-03 00:00:00,-0.54800004,92.26577,0.04555428,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-03 01:00:00,-0.848,92.58779,0.042711735,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-03 02:00:00,-0.848,93.27207,0.038768828,0.381,0.375,0.316,-0.098000005,0.302,2.102
2020-01-03 03:00:00,-0.948,92.92373,0.040478945,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 04:00:00,-1.198,92.56709,0.04174739,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 05:00:00,-1.3479999,92.90109,0.03943509,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 06:00:00,-1.0979999,91.215225,0.049702764,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 07:00:00,-1.148,88.22004,0.066403955,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 08:00:00,-1.398,87.54302,0.06894365,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 09:00:00,-1.648,85.25937,0.0800952,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 10:00:00,-1.948,84.90618,0.0802204,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 11:00:00,-2.698,86.10894,0.06984109,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 12:00:00,-3.348,87.352234,0.060585648,0.381,0.375,0.316,-0.048,0.302,2.102
2020-01-03 13:00:00,-4.048,88.62087,0.05172479,0.381,0.375,0.317,-0.048,0.302,2.102
2020-01-03 14:00:00,-4.598,88.91002,0.048365146,0.38,0.375,0.317,-0.048,0.352,2.102
2020-01-03 15:00:00,-5.348,89.18559,0.04455939,0.38,0.375,0.317,-0.048,0.352,2.102
2020-01-03 16:00:00,-5.498,89.860596,0.041304708,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 17:00:00,-5.548,90.2024,0.039760917,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 18:00:00,-5.048,90.58729,0.03967744,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 19:00:00,-4.598,93.06594,0.030241787,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 20:00:00,-4.148,94.153,0.02638039,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 21:00:00,-3.848,94.87941,0.023629487,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 22:00:00,-3.448,94.54052,0.025959164,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-03 23:00:00,-3.398,94.54275,0.02604568,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-04 00:00:00,-3.348,94.19088,0.027828693,0.38,0.375,0.317,-0.048,0.352,2.052
2020-01-04 01:00:00,-3.348,94.19088,0.027828693,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 02:00:00,-3.248,93.4915,0.031412482,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 03:00:00,-3.2979999,93.48887,0.031308174,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 04:00:00,-3.348,92.78629,0.034556985,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 05:00:00,-3.348,91.7451,0.039544433,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 06:00:00,-3.348,90.7143,0.044481993,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 07:00:00,-3.098,88.705795,0.055121034,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 08:00:00,-2.898,88.39016,0.05751136,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 09:00:00,-2.5479999,88.09056,0.06054932,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 10:00:00,-2.598,89.41878,0.053597897,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 11:00:00,-2.498,90.09974,0.05052221,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 12:00:00,-2.498,90.776855,0.047067076,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 13:00:00,-2.398,91.46529,0.04387811,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 14:00:00,-2.348,92.15409,0.040486753,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 15:00:00,-2.2979999,92.84691,0.037048727,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 16:00:00,-2.148,92.8555,0.037416995,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 17:00:00,-1.9979999,92.86408,0.03778851,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 18:00:00,-1.9979999,92.86408,0.03778851,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 19:00:00,-2.598,93.87521,0.03102541,0.38,0.375,0.317,0.0020000003,0.352,2.052
2020-01-04 20:00:00,-2.898,94.21201,0.028673142,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-04 21:00:00,-3.248,94.90437,0.02459374,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-04 22:00:00,-3.698,95.24311,0.022199422,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-04 23:00:00,-3.848,95.237274,0.02197814,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 00:00:00,-3.948,95.59274,0.020185828,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 01:00:00,-3.948,95.59274,0.020185828,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 02:00:00,-4.048,95.589134,0.0200513,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 03:00:00,-4.198,95.5837,0.01985082,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 04:00:00,-4.198,95.5837,0.01985082,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 05:00:00,-4.098,94.86895,0.023237497,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 06:00:00,-3.948,94.518265,0.025106877,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 07:00:00,-3.448,94.18615,0.027644038,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 08:00:00,-3.198,93.845436,0.029815286,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 09:00:00,-2.998,93.15502,0.03365776,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 10:00:00,-2.848,92.122635,0.039168537,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 11:00:00,-2.898,93.16053,0.033881873,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 12:00:00,-3.0479999,93.502,0.031832963,0.38,0.374,0.317,0.0020000003,0.352,2.052
2020-01-05 13:00:00,-3.148,93.14674,0.033323973,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 14:00:00,-3.198,93.49413,0.031517148,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 15:00:00,-3.248,93.14121,0.03310302,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 16:00:00,-3.248,93.14121,0.03310302,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 17:00:00,-3.2979999,93.48887,0.031308174,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 18:00:00,-3.498,93.830475,0.029225677,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 19:00:00,-3.9980001,93.805405,0.028265297,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 20:00:00,-4.148,94.153,0.02638039,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 21:00:00,-4.298,94.14587,0.026116192,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 22:00:00,-4.548,94.49138,0.024116158,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-05 23:00:00,-4.748,94.482376,0.023793519,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-06 00:00:00,-4.848,94.83739,0.022094965,0.38,0.374,0.317,0.052,0.352,2.052
2020-01-06 01:00:00,-4.898,95.19615,0.020481944,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 02:00:00,-5.048,95.55279,0.01874736,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 03:00:00,-5.098,95.91487,0.017155915,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 04:00:00,-5.298,95.90812,0.016925454,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 05:00:00,-4.948,95.55643,0.018874377,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 06:00:00,-4.598,95.93165,0.017743975,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 07:00:00,-4.898,94.475624,0.023553967,0.38,0.374,0.317,0.052,0.352,2.002
2020-01-06 08:00:00,-4.898,94.83528,0.022020549,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 09:00:00,-4.998,94.83105,0.021872342,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 10:00:00,-5.098,94.826805,0.021725088,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 11:00:00,-5.148,94.82468,0.021651745,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 12:00:00,-5.248,95.18233,0.02000317,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 13:00:00,-5.448,95.1744,0.019733995,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 14:00:00,-5.598,94.805534,0.021001339,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 15:00:00,-5.748,94.79914,0.020788282,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 16:00:00,-5.798,94.073715,0.023597479,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 17:00:00,-5.848,94.0713,0.02351728,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 18:00:00,-6.098,94.78414,0.020298451,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 19:00:00,-6.648,94.03225,0.022265702,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 20:00:00,-7.048,94.01259,0.021661848,0.379,0.374,0.317,0.052,0.352,2.002
2020-01-06 21:00:00,-7.298,94.365616,0.019995183,0.379,0.374,0.317,0.052,0.402,2.002
2020-01-06 22:00:00,-7.498,94.356316,0.019720823,0.379,0.374,0.317,0.052,0.402,2.002
2020-01-06 23:00:00,-7.498,93.62566,0.02227372,0.379,0.374,0.317,0.052,0.402,2.002
2020-01-07 00:00:00,-7.648,92.89131,0.024552613,0.379,0.374,0.317,0.052,0.402,2.002
2020-01-07 01:00:00,-7.648,92.52997,0.025800556,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 02:00:00,-7.848,91.797646,0.027893454,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 03:00:00,-7.898,91.79429,0.027796745,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 04:00:00,-7.998,91.429,0.02880925,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 05:00:00,-7.648,90.74193,0.031975448,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 06:00:00,-7.248,90.41909,0.034130365,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 07:00:00,-6.898,89.39784,0.038801134,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 08:00:00,-6.548,88.05031,0.044924796,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 09:00:00,-6.348,87.72845,0.04684782,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 10:00:00,-6.248,87.0605,0.04977718,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 11:00:00,-6.698,88.72305,0.04191026,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 12:00:00,-7.498,90.04743,0.034775406,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 13:00:00,-7.748,90.38024,0.032967806,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 14:00:00,-8.098,90.70804,0.030990332,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 15:00:00,-8.348,90.68914,0.030454546,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 16:00:00,-8.548,91.031586,0.028880239,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 17:00:00,-8.648,91.38339,0.027531475,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 18:00:00,-8.648,91.743805,0.026380032,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 19:00:00,-8.698,92.82969,0.022821397,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 20:00:00,-8.898,93.18407,0.021356583,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 21:00:00,-8.998,93.91534,0.018916667,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 22:00:00,-9.148,93.53823,0.01985386,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-07 23:00:00,-9.298,93.161514,0.020765007,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-08 00:00:00,-9.398,93.15584,0.020619392,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-08 01:00:00,-9.648,92.77325,0.021347314,0.379,0.374,0.317,0.0020000003,0.402,2.002
2020-01-08 02:00:00,-9.698,92.77026,0.021272033,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 03:00:00,-9.698,92.77026,0.021272033,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 04:00:00,-9.848,92.761284,0.021047711,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 05:00:00,-9.298,91.69969,0.025203258,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 06:00:00,-8.698,89.596016,0.03311184,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 07:00:00,-8.548,88.20557,0.037979007,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 08:00:00,-8.148,86.86402,0.04363823,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 09:00:00,-7.848,86.214386,0.04687652,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 10:00:00,-7.698,85.55531,0.049692214,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 11:00:00,-7.898,86.89012,0.044406503,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 12:00:00,-8.198,88.586655,0.03776923,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 13:00:00,-8.498,89.612854,0.03357902,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 14:00:00,-8.498,89.966576,0.032435685,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 15:00:00,-8.748,90.30186,0.030745238,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 16:00:00,-8.948,91.00225,0.028081834,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 17:00:00,-9.048,90.9949,0.027885228,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 18:00:00,-9.048,90.9949,0.027885228,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 19:00:00,-10.098,90.91713,0.02589202,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 20:00:00,-10.598,90.87976,0.024987131,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 21:00:00,-10.848,91.59305,0.022579238,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 22:00:00,-11.198,91.20099,0.022980839,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-08 23:00:00,-11.248,90.83084,0.023851931,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-09 00:00:00,-11.598,90.80434,0.023259416,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-09 01:00:00,-11.898,90.0487,0.024570927,0.379,0.374,0.317,-0.048,0.402,2.002
2020-01-09 02:00:00,-11.798,90.05689,0.024748921,0.379,0.374,0.317,-0.098000005,0.402,2.002
2020-01-09 03:00:00,-11.798,89.69276,0.02565509,0.379,0.374,0.317,-0.098000005,0.402,2.002
2020-01-09 04:00:00,-11.698,89.70119,0.025840893,0.379,0.374,0.317,-0.098000005,0.402,2.002
2020-01-09 05:00:00,-11.348,89.00889,0.028362527,0.379,0.374,0.317,-0.098000005,0.402,2.002
2020-01-09 06:00:00,-10.698,86.94297,0.035486937,0.379,0.374,0.317,-0.098000005,0.402,2.002
2020-01-09 07:00:00,-10.798,86.23404,0.037116453,0.379,0.374,0.317,-0.098000005,0.402,1.952
2020-01-09 08:00:00,-10.448,85.23703,0.040927827,0.379,0.374,0.317,-0.098000005,0.402,1.952
2020-01-09 09:00:00,-10.198,84.24376,0.044555783,0.379,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 10:00:00,-10.248,84.5773,0.043440312,0.379,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 11:00:00,-10.398,85.58672,0.040117532,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 12:00:00,-10.898,86.22298,0.03685133,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 13:00:00,-11.348,86.52311,0.034775466,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 14:00:00,-11.548,86.85318,0.03338462,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 15:00:00,-11.998,86.805275,0.03231609,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 16:00:00,-12.498,87.10735,0.030327588,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 17:00:00,-13.048,87.76771,0.027519539,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 18:00:00,-13.498,87.7226,0.026626945,0.378,0.373,0.317,-0.098000005,0.402,1.952
2020-01-09 19:00:00,-14.248,88.01126,0.02445227,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-09 20:00:00,-14.748,87.23165,0.024991497,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-09 21:00:00,-14.998,87.205414,0.024530813,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-09 22:00:00,-15.198,86.82009,0.024854437,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-09 23:00:00,-15.498,86.42386,0.024971962,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-10 00:00:00,-15.598,86.412704,0.024785519,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-10 01:00:00,-15.798,85.665344,0.025716648,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-10 02:00:00,-15.997999,84.9212,0.026603699,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-10 03:00:00,-16.348,84.878136,0.025910348,0.378,0.373,0.317,-0.148,0.402,1.952
2020-01-10 04:00:00,-16.098,84.550354,0.027031094,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 05:00:00,-15.698,83.536,0.029782131,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 06:00:00,-15.248,81.166214,0.035364598,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 07:00:00,-14.198,79.972466,0.04100871,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 08:00:00,-13.798,79.36965,0.043650717,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 09:00:00,-13.448,79.095764,0.045513168,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 10:00:00,-13.298,79.78092,0.044563785,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 11:00:00,-13.348,81.78585,0.03998348,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 12:00:00,-13.448,83.1394,0.036712736,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 13:00:00,-13.398,83.83746,0.035337105,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 14:00:00,-13.398,84.533966,0.033814803,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 15:00:00,-13.498,84.87198,0.032807276,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 16:00:00,-13.648,84.85368,0.032447025,0.378,0.373,0.317,-0.198,0.352,1.952
2020-01-10 17:00:00,-13.798,85.1879,0.031344444,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 18:00:00,-13.948,84.81702,0.03173679,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 19:00:00,-14.448,85.46535,0.029159665,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 20:00:00,-14.398,85.47124,0.029268056,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 21:00:00,-14.398,85.47124,0.029268056,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 22:00:00,-14.498,85.10378,0.029762074,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-10 23:00:00,-14.648,85.085655,0.029432178,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 00:00:00,-15.048,85.7528,0.027202219,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 01:00:00,-15.398,86.43495,0.025159627,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 02:00:00,-15.997999,86.00427,0.024693474,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 03:00:00,-16.798,85.547516,0.023846224,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 04:00:00,-16.898,85.17218,0.024260342,0.378,0.373,0.317,-0.24800001,0.352,1.952
2020-01-11 05:00:00,-16.248,84.53149,0.026726782,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 06:00:00,-15.098,83.61544,0.031152293,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 07:00:00,-13.798,83.092255,0.03577739,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 08:00:00,-12.848,83.21975,0.03836575,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 09:00:00,-12.148,83.654755,0.039548755,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 10:00:00,-11.998,83.67424,0.03998202,0.378,0.373,0.317,-0.29799998,0.352,1.952
2020-01-11 11:00:00,-12.348,84.66366,0.036514208,0.378,0.373,0.317,-0.29799998,0.352,1.952
